"Title","video_url","Published_date","Views"
"The Beginning & End of Humanity","https://www.youtube.com/watch?v=uHu8fEIViA8","2019-05-28",1683883
"Why We're Fated To Feel Lost  - The Philosophy Of Albert Camus","https://www.youtube.com/watch?v=iTW3a37ap2o","2019-05-20",781303
"Memes: Art of The Internet Age","https://www.youtube.com/watch?v=vWaId-BvIrA","2019-05-13",90776
"Stoicism & The Art of Not Caring","https://www.youtube.com/watch?v=uLOB6hj3M_Q","2019-05-06",6275928
"Existentialism & The Internet  - Why We’re Getting More Anxious","https://www.youtube.com/watch?v=sLLQVB7Z0Uc","2019-04-30",562260
"Who Is The Doomer? - Dealing With An Age Of Hopelessness","https://www.youtube.com/watch?v=Aaz4jdlqhSk","2019-04-24",5254605
"Why We Feel Lonely & Alienated - Charles Bukowski's The Crunch","https://www.youtube.com/watch?v=n2yjpne-uzE","2019-04-18",284212
"Feeling Like You're Never Enough","https://www.youtube.com/watch?v=sFxl3x6U-Vc","2019-04-16",186242
"Quotes About Life From History's Greatest Thinkers","https://www.youtube.com/watch?v=OllCa3lJUPQ","2019-04-11",62763
"The Woman Who Tried To Play God - Genetic Engineering & The Nature Of Everything","https://www.youtube.com/watch?v=rf4iNJ-0vsw","2019-04-08",533742
"The Philosophy Of Alan Watts - Making Sense Of Senselessness","https://www.youtube.com/watch?v=GTSXBkHlUJE","2019-04-01",1064349
"Weird Things People Do (That Shouldn't Be Weird)","https://www.youtube.com/watch?v=GrwsdBLalRw","2019-03-26",55583
"The Most Impressive Thing Anyone Has Ever Done","https://www.youtube.com/watch?v=J6j0bKF8A48","2019-03-21",31442
"The Why At The End Of Everything - Richard Feynman","https://www.youtube.com/watch?v=Tn6fE8PvVCE","2019-03-19",36584
"Why You Didn't Choose If You Clicked On This Video Or Not  - The Illusion Of Freewill","https://www.youtube.com/watch?v=2PW2eMboreI","2019-03-14",795129
"Simple, Little Things That Make Life Better","https://www.youtube.com/watch?v=qM2ZXh9QB7Q","2019-03-12",36385
"Why You Should NOT Fear Death","https://www.youtube.com/watch?v=jnmjvBf3kCQ","2019-03-07",2273504
"One Of The Most Famous Poems In History - Stopping By Woods On A Snowy Evening by Robert Frost","https://www.youtube.com/watch?v=k9OC_t-il1I","2019-03-05",30890
"David Foster Wallace - The Dangers Of Internet & Media Addiction","https://www.youtube.com/watch?v=qxW6zg6FmCE","2019-02-28",549784
"Why You Aren't Happy - Dr. Abraham Twerski On Happiness & Fulfillment","https://www.youtube.com/watch?v=NDjwet3xXKM","2019-02-25",24774
"Utopia - The Perfect Amount Of Awful","https://www.youtube.com/watch?v=MRJ3WfVe31U","2019-02-21",1251470
"5 Important Questions No One Knows The Answers To","https://www.youtube.com/watch?v=fguhlv23lSg","2019-02-17",1491657
"Why You Can Change The World, But Shouldn't","https://www.youtube.com/watch?v=7Y1EDxsKjrc","2019-02-13",160754
"How We Might Be Living In Other Dimensions Without Knowing - A Neil deGrasse Tyson Visualization","https://www.youtube.com/watch?v=x8gYFueIP3k","2019-02-05",558280
"What It Feels Like To Die  (Animated Short)","https://www.youtube.com/watch?v=tl9mh9dRdso","2019-01-31",637927
"Why You Shouldn't Trust What Anyone Tells You","https://www.youtube.com/watch?v=auueWN_TyE8","2019-01-28",28477
"How Culture Makes Us Feel Lost - Dr. Gabor Maté On Finding Your True Self Again","https://www.youtube.com/watch?v=TIjvXtZRerY","2019-01-24",2469337
"Sprezzatura - The Secret To Good Style","https://www.youtube.com/watch?v=0-9p1Bmwqg0","2019-01-21",22919
"The Mistake That Wasted My Life (Short Film)","https://www.youtube.com/watch?v=QCQDqjFRaG0","2019-01-17",42802
"The Scariest Part About Being Alive","https://www.youtube.com/watch?v=exZeZaccUzA","2019-01-14",36783
"Bertrand Russell's Warning About The Future For This Generation - What Does Humanity Need?","https://www.youtube.com/watch?v=fiR3nyj5Zak","2019-01-10",17135
"A Reason To Stop Worrying - Watch This Whenever You're Stressed Or Anxious","https://www.youtube.com/watch?v=4Tm6Z1y3h94","2019-01-06",10253949
"Charles Bukowski On The Tragedies Of Ordinary Life - The Shoelace Poem","https://www.youtube.com/watch?v=0Ufq03NR4w4","2018-12-30",82705
"Your Entire Life Explained In Pizza Slices - This Is How Much Time You Have","https://www.youtube.com/watch?v=rtySu1FtFag","2018-12-23",17044
"David Lynch On How Meditation Can Change Your Life - Transcendental Meditation & Creativity","https://www.youtube.com/watch?v=rk5fWJeSCA8","2018-12-18",61913
"How To Deal With A Boring Life","https://www.youtube.com/watch?v=ppf2dYT_ONo","2018-12-13",25515
"How One Photo Can Change Your Life","https://www.youtube.com/watch?v=_vHuu3LxGXM","2018-12-09",18095
"The Man Who Found The Edge Of The Universe","https://www.youtube.com/watch?v=P5b2qMHRd4A","2018-12-04",1431521
"Terence McKenna On The Great Illusion Of Reality - Why We Never Understand What's Going On","https://www.youtube.com/watch?v=eo4LhhzF-dY","2018-11-29",18109
"Overcoming The Rat Race Mentality - Why So Many Of Us Wish Our Life Away","https://www.youtube.com/watch?v=me54s2pb5Sc","2018-11-26",111204
"Cringe Humor - Why We Like To Watch People Embarrass Themselves","https://www.youtube.com/watch?v=v42px-X7190","2018-11-19",9624
"Use This To Stop Anxiety & Panic Attacks - 10 Minute Guided Breathing Exercise","https://www.youtube.com/watch?v=Kmyfntlgtmw","2018-11-13",12021
"What If Everyone Died In 1 Minute?","https://www.youtube.com/watch?v=iUmujzY6X_A","2018-11-07",136025
"A Lost Humanity - Carl Sagan On Our Role In The Universe","https://www.youtube.com/watch?v=mSwabuorFQk","2018-11-04",18620
"The Best Version Of Yourself  (Inspiring Stop Motion Animation)","https://www.youtube.com/watch?v=U2D5FTzbafU","2018-11-01",22847
"This Is How Terribly Short Your Life Is (If You Hate Your Job & Live For The Weekends)","https://www.youtube.com/watch?v=LrRfjmv-5cQ","2018-10-23",4523276
"The Power Of Overcoming Artistic Self-Doubt","https://www.youtube.com/watch?v=_ZyRSgEEIig","2018-10-18",14922
"The Wisdom Of Dogs","https://www.youtube.com/watch?v=53TyStJbs_g","2018-10-15",15540
"How To Waste Your Life & Never Be Happy (A Short Story)","https://www.youtube.com/watch?v=XBTOqyUtX-0","2018-10-09",4669295
"What The World Will Be Like In 100 Years (If Everything Goes Right)","https://www.youtube.com/watch?v=mojU9VKsHy8","2018-09-30",226435
"How To Stop Overthinking Everything – 6 Ways To Quiet The Mind","https://www.youtube.com/watch?v=5V4j2uvaQoE","2018-09-17",144332
"This Video Will Make You Cry – Emotional Visualization Experience","https://www.youtube.com/watch?v=hwshlYPsYOQ","2018-09-09",93497
"How To Be An Optimistic Nihilist – Dealing With Existential Crisis","https://www.youtube.com/watch?v=CpWSoNIFKXY","2018-09-07",74650
